times,z,d,h,v,nearest_labels,haptic_messages,buzzer_messages
32.3265540599823,1.124,nan,nan,nan,nan,nan,nan
32.48228168487549,1.1238627777777779,nan,nan,nan,nan,nan,nan
32.505268573760986,1.1238944444444443,nan,nan,nan,nan,nan,nan
32.62295913696289,1.1088422222222223,nan,nan,nan,nan,nan,nan
32.648942947387695,1.1001866666666666,nan,nan,nan,nan,nan,nan
32.76790904998779,1.0955738888888888,nan,nan,nan,nan,nan,1
32.92209196090698,1.0868233333333333,nan,nan,nan,nan,nan,nan
32.94008111953735,1.086,nan,nan,nan,nan,nan,nan
33.0412540435791,1.086,nan,nan,nan,nan,nan,nan
33.0572943687439,1.086,nan,nan,nan,nan,nan,nan
33.19264578819275,1.0732144444444445,nan,nan,nan,nan,nan,nan
33.37145376205444,1.0548275,nan,nan,nan,nan,nan,1
33.40843224525452,1.0528027777777778,nan,nan,nan,nan,nan,nan
33.487271785736084,1.049,nan,nan,nan,nan,nan,nan
33.49726748466492,1.049,nan,nan,nan,nan,nan,nan
33.678661584854126,1.049,nan,nan,nan,nan,nan,nan
33.7046480178833,1.0480191666666667,nan,nan,nan,nan,nan,nan
33.82426333427429,1.026175,nan,nan,nan,nan,nan,nan
33.84425187110901,1.0221875,nan,nan,nan,nan,nan,1
33.953073263168335,1.01776,nan,nan,nan,nan,nan,nan
33.9810528755188,1.0174666666666667,nan,nan,nan,nan,nan,nan
34.11607098579407,1.0160183333333332,nan,nan,nan,nan,nan,nan
34.132068395614624,1.016,nan,nan,nan,nan,nan,nan
34.264098167419434,1.0156533333333333,nan,nan,nan,nan,nan,nan
34.29010844230652,1.015368888888889,nan,nan,nan,nan,nan,nan
34.408727407455444,0.9863200000000001,nan,nan,nan,nan,nan,nan
34.42172145843506,0.984,nan,nan,nan,nan,nan,nan
34.586710691452026,0.984,nan,nan,nan,nan,nan,nan
34.69849705696106,0.954,nan,nan,nan,nan,nan,nan
34.720479011535645,0.954,nan,nan,nan,nan,nan,nan
34.854742765426636,0.9523822222222222,nan,nan,nan,nan,nan,nan
